,time,name,value,unit
1636,2024-11-08 15:16:22.378769,dummy_instrument_random_number.param0,10,
1637,2024-11-08 15:16:22.460883,dummy_instrument_random_number.param2,23,
1638,2024-11-08 15:16:23.404567,dummy_instrument_random_number.param2,23,
1639,2024-11-08 15:16:23.468271,dummy_instrument_random_number.param0,10,
1640,2024-11-08 15:16:24.410699,dummy_instrument_random_number.param2,23,
1641,2024-11-08 15:16:24.599634,dummy_instrument_random_number.param0,10,
1642,2024-11-08 15:16:25.400686,dummy_instrument_random_number.param2,23,
1643,2024-11-08 15:16:25.699541,dummy_instrument_random_number.param0,10,
1644,2024-11-08 15:16:26.405404,dummy_instrument_random_number.param2,23,
1645,2024-11-08 15:16:26.817848,dummy_instrument_random_number.param0,10,
1646,2024-11-08 15:16:27.406859,dummy_instrument_random_number.param2,23,
1647,2024-11-08 15:16:27.921103,dummy_instrument_random_number.param0,10,
1648,2024-11-08 15:16:28.413041,dummy_instrument_random_number.param2,23,
1649,2024-11-08 15:16:29.040848,dummy_instrument_random_number.param0,10,
1650,2024-11-08 15:16:29.410595,dummy_instrument_random_number.param2,23,
1651,2024-11-08 15:16:30.147743,dummy_instrument_random_number.param0,10,
1652,2024-11-08 15:16:30.417129,dummy_instrument_random_number.param2,23,
1653,2024-11-08 15:16:31.252343,dummy_instrument_random_number.param0,10,
1654,2024-11-08 15:16:31.397385,dummy_instrument_random_number.param2,23,
1655,2024-11-08 15:16:32.350845,dummy_instrument_random_number.param0,10,
1656,2024-11-08 15:16:32.402502,dummy_instrument_random_number.param2,23,
1657,2024-11-08 15:16:33.405812,dummy_instrument_random_number.param2,23,
1658,2024-11-08 15:16:33.467860,dummy_instrument_random_number.param0,10,
1659,2024-11-08 15:16:34.402688,dummy_instrument_random_number.param2,23,
1660,2024-11-08 15:16:34.592246,dummy_instrument_random_number.param0,10,
1661,2024-11-08 15:16:35.406379,dummy_instrument_random_number.param2,23,
1662,2024-11-08 15:16:35.704338,dummy_instrument_random_number.param0,10,
1663,2024-11-08 15:16:36.410821,dummy_instrument_random_number.param2,23,
1664,2024-11-08 15:16:36.796516,dummy_instrument_random_number.param0,10,
1665,2024-11-08 15:16:37.408721,dummy_instrument_random_number.param2,23,
1666,2024-11-08 15:16:37.898439,dummy_instrument_random_number.param0,10,
1667,2024-11-08 15:16:38.392681,dummy_instrument_random_number.param2,23,
1668,2024-11-08 15:16:39.003246,dummy_instrument_random_number.param0,10,
1669,2024-11-08 15:16:39.379495,dummy_instrument_random_number.param2,23,
1670,2024-11-08 15:16:40.117368,dummy_instrument_random_number.param0,10,
1671,2024-11-08 15:16:40.402107,dummy_instrument_random_number.param2,23,
1672,2024-11-08 15:16:41.216516,dummy_instrument_random_number.param0,10,
1673,2024-11-08 15:16:41.406639,dummy_instrument_random_number.param2,23,
1674,2024-11-08 15:16:42.346907,dummy_instrument_random_number.param0,10,
1675,2024-11-08 15:16:42.399681,dummy_instrument_random_number.param2,23,
1676,2024-11-08 15:16:43.393586,dummy_instrument_random_number.param2,23,
1677,2024-11-08 15:16:43.451841,dummy_instrument_random_number.param0,10,
1678,2024-11-08 15:16:44.400552,dummy_instrument_random_number.param2,23,
1679,2024-11-08 15:16:44.578094,dummy_instrument_random_number.param0,10,
1680,2024-11-08 15:16:45.404104,dummy_instrument_random_number.param2,23,
1681,2024-11-08 15:16:45.693200,dummy_instrument_random_number.param0,10,
1682,2024-11-08 15:16:46.409104,dummy_instrument_random_number.param2,23,
1683,2024-11-08 15:16:46.814173,dummy_instrument_random_number.param0,10,
1684,2024-11-08 15:16:47.409851,dummy_instrument_random_number.param2,23,
1685,2024-11-08 15:16:47.908592,dummy_instrument_random_number.param0,10,
1686,2024-11-08 15:16:48.411635,dummy_instrument_random_number.param2,23,
1687,2024-11-08 15:16:49.011359,dummy_instrument_random_number.param0,10,
1688,2024-11-08 15:16:49.417634,dummy_instrument_random_number.param2,23,
1689,2024-11-08 15:16:50.134354,dummy_instrument_random_number.param0,10,
1690,2024-11-08 15:16:50.400906,dummy_instrument_random_number.param2,23,
1691,2024-11-08 15:16:51.216609,dummy_instrument_random_number.param0,10,
1692,2024-11-08 15:16:51.397206,dummy_instrument_random_number.param2,23,
1693,2024-11-08 15:16:52.341440,dummy_instrument_random_number.param0,10,
1694,2024-11-08 15:16:52.400066,dummy_instrument_random_number.param2,23,
1695,2024-11-08 15:16:53.403497,dummy_instrument_random_number.param2,23,
1696,2024-11-08 15:16:53.453210,dummy_instrument_random_number.param0,10,
1697,2024-11-08 15:16:54.390848,dummy_instrument_random_number.param2,23,
1698,2024-11-08 15:16:54.556593,dummy_instrument_random_number.param0,10,
1699,2024-11-08 15:16:55.422790,dummy_instrument_random_number.param2,23,
1700,2024-11-08 15:16:55.670875,dummy_instrument_random_number.param0,10,
1701,2024-11-08 15:16:56.430377,dummy_instrument_random_number.param2,23,
1702,2024-11-08 15:16:56.820109,dummy_instrument_random_number.param0,10,
1703,2024-11-08 15:16:57.426720,dummy_instrument_random_number.param2,23,
1704,2024-11-08 15:16:57.908767,dummy_instrument_random_number.param0,10,
1705,2024-11-08 15:16:58.445057,dummy_instrument_random_number.param2,23,
1706,2024-11-08 15:16:59.040617,dummy_instrument_random_number.param0,10,
1707,2024-11-08 15:16:59.462669,dummy_instrument_random_number.param2,23,
1708,2024-11-08 15:17:00.124990,dummy_instrument_random_number.param0,10,
1709,2024-11-08 15:17:00.441026,dummy_instrument_random_number.param2,23,
1710,2024-11-08 15:17:01.216343,dummy_instrument_random_number.param0,10,
1711,2024-11-08 15:17:01.408163,dummy_instrument_random_number.param2,23,
1712,2024-11-08 15:17:02.327161,dummy_instrument_random_number.param0,10,
1713,2024-11-08 15:17:02.408681,dummy_instrument_random_number.param2,23,
1714,2024-11-08 15:17:03.388477,dummy_instrument_random_number.param2,23,
1715,2024-11-08 15:17:03.420287,dummy_instrument_random_number.param0,10,
1716,2024-11-08 15:17:04.405549,dummy_instrument_random_number.param2,23,
1717,2024-11-08 15:17:04.527170,dummy_instrument_random_number.param0,10,
1718,2024-11-08 15:17:05.405756,dummy_instrument_random_number.param2,23,
1719,2024-11-08 15:17:05.665065,dummy_instrument_random_number.param0,10,
1720,2024-11-08 15:17:06.420489,dummy_instrument_random_number.param2,23,
1721,2024-11-08 15:17:06.775218,dummy_instrument_random_number.param0,10,
1722,2024-11-08 15:17:07.398917,dummy_instrument_random_number.param2,23,
1723,2024-11-08 15:17:07.891059,dummy_instrument_random_number.param0,10,
1724,2024-11-08 15:17:08.397079,dummy_instrument_random_number.param2,23,
1725,2024-11-08 15:17:08.972969,dummy_instrument_random_number.param0,10,
1726,2024-11-08 15:17:09.396866,dummy_instrument_random_number.param2,23,
1727,2024-11-08 15:17:10.095673,dummy_instrument_random_number.param0,10,
1728,2024-11-08 15:17:10.411495,dummy_instrument_random_number.param2,23,
1729,2024-11-08 15:17:11.217442,dummy_instrument_random_number.param0,10,
1730,2024-11-08 15:17:11.392653,dummy_instrument_random_number.param2,23,
1731,2024-11-08 15:17:12.315858,dummy_instrument_random_number.param0,10,
1732,2024-11-08 15:17:12.410919,dummy_instrument_random_number.param2,23,
1733,2024-11-08 15:17:13.398383,dummy_instrument_random_number.param2,23,
1734,2024-11-08 15:17:13.454392,dummy_instrument_random_number.param0,10,
1735,2024-11-08 15:17:14.404120,dummy_instrument_random_number.param2,23,
1736,2024-11-08 15:17:14.531445,dummy_instrument_random_number.param0,10,
1737,2024-11-08 15:17:15.393758,dummy_instrument_random_number.param2,23,
1738,2024-11-08 15:17:15.653501,dummy_instrument_random_number.param0,10,
1739,2024-11-08 15:17:16.412014,dummy_instrument_random_number.param2,23,
1740,2024-11-08 15:17:16.759923,dummy_instrument_random_number.param0,10,
1741,2024-11-08 15:17:17.393588,dummy_instrument_random_number.param2,23,
1742,2024-11-08 15:17:17.865983,dummy_instrument_random_number.param0,10,
1743,2024-11-08 15:17:18.393857,dummy_instrument_random_number.param2,23,
1744,2024-11-08 15:17:18.988033,dummy_instrument_random_number.param0,10,
1745,2024-11-08 15:17:19.394664,dummy_instrument_random_number.param2,23,
1746,2024-11-08 15:17:20.064975,dummy_instrument_random_number.param0,10,
1747,2024-11-08 15:17:20.405024,dummy_instrument_random_number.param2,23,
1748,2024-11-08 15:17:21.213260,dummy_instrument_random_number.param0,10,
1749,2024-11-08 15:17:21.388144,dummy_instrument_random_number.param2,23,
1750,2024-11-08 15:17:22.298310,dummy_instrument_random_number.param0,10,
1751,2024-11-08 15:17:22.412158,dummy_instrument_random_number.param2,23,
1752,2024-11-08 15:17:23.409868,dummy_instrument_random_number.param0,10,
1753,2024-11-08 15:17:23.457274,dummy_instrument_random_number.param2,23,
1754,2024-11-08 15:17:24.397792,dummy_instrument_random_number.param2,23,
1755,2024-11-08 15:17:24.492116,dummy_instrument_random_number.param0,10,
1756,2024-11-08 15:17:25.392925,dummy_instrument_random_number.param2,23,
1757,2024-11-08 15:17:25.635642,dummy_instrument_random_number.param0,10,
1758,2024-11-08 15:17:26.400898,dummy_instrument_random_number.param2,23,
1759,2024-11-08 15:17:26.725085,dummy_instrument_random_number.param0,10,
1760,2024-11-08 15:17:27.424161,dummy_instrument_random_number.param2,23,
1761,2024-11-08 15:17:27.857947,dummy_instrument_random_number.param0,10,
1762,2024-11-08 15:17:28.396602,dummy_instrument_random_number.param2,23,
1763,2024-11-08 15:17:28.945206,dummy_instrument_random_number.param0,10,
1764,2024-11-08 15:17:29.403645,dummy_instrument_random_number.param2,23,
1765,2024-11-08 15:17:30.071376,dummy_instrument_random_number.param0,10,
1766,2024-11-08 15:17:30.403731,dummy_instrument_random_number.param2,23,
1767,2024-11-08 15:17:31.159244,dummy_instrument_random_number.param0,10,
1768,2024-11-08 15:17:31.400165,dummy_instrument_random_number.param2,23,
1769,2024-11-08 15:17:32.271283,dummy_instrument_random_number.param0,10,
1770,2024-11-08 15:17:32.407511,dummy_instrument_random_number.param2,23,
1771,2024-11-08 15:17:33.388923,dummy_instrument_random_number.param0,10,
1772,2024-11-08 15:17:33.450043,dummy_instrument_random_number.param2,23,
1773,2024-11-08 15:17:34.410435,dummy_instrument_random_number.param2,23,
1774,2024-11-08 15:17:34.519492,dummy_instrument_random_number.param0,10,
1775,2024-11-08 15:17:35.386737,dummy_instrument_random_number.param2,23,
1776,2024-11-08 15:17:35.600696,dummy_instrument_random_number.param0,10,
1777,2024-11-08 15:17:36.425615,dummy_instrument_random_number.param2,23,
1778,2024-11-08 15:17:36.720652,dummy_instrument_random_number.param0,10,
1779,2024-11-08 15:17:37.416952,dummy_instrument_random_number.param2,23,
1780,2024-11-08 15:17:37.818301,dummy_instrument_random_number.param0,10,
1781,2024-11-08 15:17:38.416700,dummy_instrument_random_number.param2,23,
1782,2024-11-08 15:17:38.930715,dummy_instrument_random_number.param0,10,
1783,2024-11-08 15:17:39.404872,dummy_instrument_random_number.param2,23,
1784,2024-11-08 15:17:40.035880,dummy_instrument_random_number.param0,10,
1785,2024-11-08 15:17:40.398448,dummy_instrument_random_number.param2,23,
1786,2024-11-08 15:17:41.154323,dummy_instrument_random_number.param0,10,
1787,2024-11-08 15:17:41.395359,dummy_instrument_random_number.param2,23,
1788,2024-11-08 15:17:42.274256,dummy_instrument_random_number.param0,10,
1789,2024-11-08 15:17:42.401622,dummy_instrument_random_number.param2,23,
1790,2024-11-08 15:17:43.374935,dummy_instrument_random_number.param0,10,
1791,2024-11-08 15:17:43.429449,dummy_instrument_random_number.param2,23,
1792,2024-11-08 15:17:44.418527,dummy_instrument_random_number.param2,23,
1793,2024-11-08 15:17:44.480875,dummy_instrument_random_number.param0,10,
1794,2024-11-08 15:17:45.414726,dummy_instrument_random_number.param2,23,
1795,2024-11-08 15:17:45.585436,dummy_instrument_random_number.param0,10,
1796,2024-11-08 15:17:46.392373,dummy_instrument_random_number.param2,23,
1797,2024-11-08 15:17:46.692187,dummy_instrument_random_number.param0,10,
1798,2024-11-08 15:17:47.386366,dummy_instrument_random_number.param2,23,
1799,2024-11-08 15:17:47.829159,dummy_instrument_random_number.param0,10,
1800,2024-11-08 15:17:48.396587,dummy_instrument_random_number.param2,23,
1801,2024-11-08 15:17:48.916732,dummy_instrument_random_number.param0,10,
1802,2024-11-08 15:17:49.403922,dummy_instrument_random_number.param2,23,
1803,2024-11-08 15:17:50.035038,dummy_instrument_random_number.param0,10,
1804,2024-11-08 15:17:50.395981,dummy_instrument_random_number.param2,23,
1805,2024-11-08 15:17:51.153174,dummy_instrument_random_number.param0,10,
1806,2024-11-08 15:17:51.404979,dummy_instrument_random_number.param2,23,
1807,2024-11-08 15:17:52.224617,dummy_instrument_random_number.param0,10,
1808,2024-11-08 15:17:52.398158,dummy_instrument_random_number.param2,23,
1809,2024-11-08 15:17:53.360961,dummy_instrument_random_number.param0,10,
1810,2024-11-08 15:17:53.405334,dummy_instrument_random_number.param2,23,
1811,2024-11-08 15:17:54.397272,dummy_instrument_random_number.param2,23,
1812,2024-11-08 15:17:54.460959,dummy_instrument_random_number.param0,10,
1813,2024-11-08 15:17:55.406637,dummy_instrument_random_number.param2,23,
1814,2024-11-08 15:17:55.581049,dummy_instrument_random_number.param0,10,
1815,2024-11-08 15:17:56.399098,dummy_instrument_random_number.param2,23,
1816,2024-11-08 15:17:56.675670,dummy_instrument_random_number.param0,10,
1817,2024-11-08 15:17:57.407614,dummy_instrument_random_number.param2,23,
1818,2024-11-08 15:17:57.788591,dummy_instrument_random_number.param0,10,
1819,2024-11-08 15:17:58.419931,dummy_instrument_random_number.param2,23,
1820,2024-11-08 15:17:58.899677,dummy_instrument_random_number.param0,10,
1821,2024-11-08 15:17:59.406851,dummy_instrument_random_number.param2,23,
1822,2024-11-08 15:18:00.056272,dummy_instrument_random_number.param0,10,
1823,2024-11-08 15:18:00.408239,dummy_instrument_random_number.param2,23,
1824,2024-11-08 15:18:01.108496,dummy_instrument_random_number.param0,10,
1825,2024-11-08 15:18:01.427129,dummy_instrument_random_number.param2,23,
1826,2024-11-08 15:18:02.229560,dummy_instrument_random_number.param0,10,
1827,2024-11-08 15:18:02.403272,dummy_instrument_random_number.param2,23,
1828,2024-11-08 15:18:03.326972,dummy_instrument_random_number.param0,10,
1829,2024-11-08 15:18:03.389543,dummy_instrument_random_number.param2,23,
1830,2024-11-08 15:18:04.395070,dummy_instrument_random_number.param2,23,
1831,2024-11-08 15:18:04.441718,dummy_instrument_random_number.param0,10,
1832,2024-11-08 15:18:05.392079,dummy_instrument_random_number.param2,23,
1833,2024-11-08 15:18:05.568074,dummy_instrument_random_number.param0,10,
1834,2024-11-08 15:18:06.398005,dummy_instrument_random_number.param2,23,
1835,2024-11-08 15:18:06.660884,dummy_instrument_random_number.param0,10,
1836,2024-11-08 15:18:07.396710,dummy_instrument_random_number.param2,23,
1837,2024-11-08 15:18:07.777847,dummy_instrument_random_number.param0,10,
1838,2024-11-08 15:18:08.397487,dummy_instrument_random_number.param2,23,
1839,2024-11-08 15:18:08.898174,dummy_instrument_random_number.param0,10,
1840,2024-11-08 15:18:09.396831,dummy_instrument_random_number.param2,23,
1841,2024-11-08 15:18:10.000079,dummy_instrument_random_number.param0,10,
1842,2024-11-08 15:18:10.396123,dummy_instrument_random_number.param2,23,
1843,2024-11-08 15:18:11.104071,dummy_instrument_random_number.param0,10,
1844,2024-11-08 15:18:11.411176,dummy_instrument_random_number.param2,23,
1845,2024-11-08 15:18:12.211167,dummy_instrument_random_number.param0,10,
1846,2024-11-08 15:18:12.415471,dummy_instrument_random_number.param2,23,
1847,2024-11-08 15:18:13.315592,dummy_instrument_random_number.param0,10,
1848,2024-11-08 15:18:13.396862,dummy_instrument_random_number.param2,23,
1849,2024-11-08 15:18:14.396683,dummy_instrument_random_number.param2,23,
1850,2024-11-08 15:18:14.448683,dummy_instrument_random_number.param0,10,
1851,2024-11-08 15:18:15.391495,dummy_instrument_random_number.param2,23,
1852,2024-11-08 15:18:15.530855,dummy_instrument_random_number.param0,10,
1853,2024-11-08 15:18:16.395880,dummy_instrument_random_number.param2,23,
1854,2024-11-08 15:18:16.658844,dummy_instrument_random_number.param0,10,
1855,2024-11-08 15:18:17.275732,dummy_instrument_random_number.param2,20,
1856,2024-11-08 15:18:17.406747,dummy_instrument_random_number.param2,20,
1857,2024-11-08 15:18:17.751261,dummy_instrument_random_number.param0,10,
1858,2024-11-08 15:18:18.400514,dummy_instrument_random_number.param2,20,
1859,2024-11-08 15:18:18.864573,dummy_instrument_random_number.param0,10,
1860,2024-11-08 15:18:19.401648,dummy_instrument_random_number.param2,20,
1861,2024-11-08 15:18:19.987889,dummy_instrument_random_number.param0,10,
1862,2024-11-08 15:18:20.403410,dummy_instrument_random_number.param2,20,
1863,2024-11-08 15:18:21.080772,dummy_instrument_random_number.param0,10,
1864,2024-11-08 15:18:21.400813,dummy_instrument_random_number.param2,20,
1865,2024-11-08 15:18:22.199683,dummy_instrument_random_number.param0,10,
1866,2024-11-08 15:18:22.422998,dummy_instrument_random_number.param2,20,
